player,bpm,obpm,dbpm,vorp,age,ts_pct,mp,tov_pct,trb_pct,usg_pct,fg3a_per_fga_pct,fta_per_fga_pct,team,year,fg3_pct,fg2_pct,ft_pct
Dante Cunningham,-2.5,-2.8,0.4,-0.2,27,0.473,1652,8.9,8.8,10.9,0.029,0.139,NOP,2015,0.1,0.468,0.617
Jrue Holiday,2.8,2.5,0.3,1.6,24,0.522,1303,13.8,5.9,23.1,0.253,0.142,NOP,2015,0.378,0.469,0.855
Quincy Pondexter,-1.3,-0.3,-0.9,0.2,26,0.592,1253,10.7,6.3,13.9,0.548,0.212,NOP,2015,0.433,0.468,0.758
Alexis Ajinça,-0.3,-0.7,0.4,0.4,26,0.595,957,15.6,18.7,21.1,0.0,0.301,NOP,2015,0.0,0.55,0.818
Luke Babbitt,-0.4,0.0,-0.3,0.3,25,0.639,830,11.5,7.6,12.4,0.599,0.099,NOP,2015,0.513,0.429,0.684
Austin Rivers,-3.0,-2.5,-0.5,-0.2,22,0.472,772,10.6,5.0,16.7,0.225,0.32,NOP,2015,0.28,0.419,0.746
Norris Cole,-2.4,-1.1,-1.2,0.0,26,0.52,683,13.3,4.2,20.6,0.294,0.139,NOP,2015,0.378,0.472,0.743
Jimmer Fredette,-4.7,-3.6,-1.2,-0.4,25,0.479,509,15.1,4.5,19.6,0.289,0.271,NOP,2015,0.188,0.458,0.956
John Salmons,-3.3,-4.3,0.9,-0.1,35,0.422,270,9.1,4.4,9.3,0.542,0.083,NOP,2015,0.308,0.364,0.5
Jeff Withey,-0.5,-0.4,-0.1,0.1,24,0.57,259,12.2,14.0,17.3,0.0,0.781,NOP,2015,0.0,0.5,0.68
Toney Douglas,-1.7,-3.5,1.7,0.0,28,0.45,177,15.0,7.1,17.2,0.353,0.255,NOP,2015,0.278,0.424,0.615
Nate Wolters,-7.5,-6.9,-0.6,-0.1,23,0.316,105,27.1,9.7,16.0,0.077,0.077,NOP,2015,0.0,0.333,0.5
Elliot Williams,-6.4,-5.8,-0.6,-0.1,25,0.382,77,0.0,3.7,14.7,0.458,0.083,NOP,2015,0.273,0.385,0.0
Gal Mekel,-11.3,-8.0,-3.2,-0.1,26,0.15,43,9.1,1.3,23.3,0.15,0.0,NOP,2015,0.0,0.176,0.0
Darius Miller,-11.3,-9.9,-1.4,-0.1,24,0.143,43,12.5,1.3,8.5,0.143,0.0,NOP,2015,0.0,0.167,0.0
Russ Smith,-25.2,-18.9,-6.3,-0.2,23,0.25,29,41.2,5.9,26.7,0.6,0.0,NOP,2015,0.167,0.25,0.0
Monta Ellis,-0.1,0.0,-0.1,1.3,29,0.509,2699,11.7,3.9,27.9,0.21,0.224,DAL,2015,0.285,0.487,0.752
Tyson Chandler,2.6,2.4,0.2,2.7,32,0.697,2286,16.0,20.7,12.8,0.0,0.584,DAL,2015,0.0,0.666,0.72
Dirk Nowitzki,2.2,2.7,-0.5,2.4,36,0.56,2282,6.5,11.0,24.9,0.258,0.272,DAL,2015,0.38,0.486,0.882
Chandler Parsons,1.6,2.0,-0.4,2.0,26,0.567,2186,9.5,8.1,20.6,0.419,0.233,DAL,2015,0.38,0.521,0.72
Devin Harris,1.4,0.6,0.8,1.4,31,0.559,1685,12.5,4.4,18.0,0.508,0.309,DAL,2015,0.357,0.481,0.815
Al-Farouq Aminu,0.7,-0.7,1.5,1.0,24,0.504,1366,11.9,13.7,15.2,0.347,0.331,DAL,2015,0.274,0.485,0.712
J.J. Barea,-0.3,0.8,-1.1,0.6,30,0.502,1362,10.8,5.4,21.2,0.312,0.175,DAL,2015,0.323,0.463,0.809
Rajon Rondo,-1.5,-1.4,-0.1,0.2,28,0.46,1319,22.6,8.6,20.3,0.121,0.094,DAL,2015,0.352,0.448,0.452
Richard Jefferson,-0.8,-0.8,0.0,0.4,34,0.577,1244,12.2,8.1,15.3,0.478,0.352,DAL,2015,0.426,0.462,0.684
Charlie Villanueva,1.5,2.7,-1.2,0.6,30,0.534,678,6.9,12.1,26.7,0.61,0.097,DAL,2015,0.376,0.475,0.571
Jameer Nelson,-1.4,-0.5,-0.9,0.1,32,0.501,584,19.0,5.9,15.7,0.632,0.049,DAL,2015,0.369,0.383,0.875
Brandan Wright,5.6,4.3,1.2,1.0,27,0.762,505,7.7,11.9,14.9,0.0,0.356,DAL,2015,0.0,0.748,0.75
Amar'e Stoudemire,1.9,2.7,-0.8,0.4,32,0.605,380,6.8,12.1,25.8,0.006,0.33,DAL,2015,0.0,0.584,0.678
Greg Smith,-2.6,-3.1,0.5,-0.1,24,0.605,363,14.3,11.9,9.5,0.0,0.796,DAL,2015,0.0,0.612,0.513
Raymond Felton,-1.4,-1.3,-0.2,0.0,30,0.48,281,13.8,5.1,20.7,0.321,0.142,DAL,2015,0.294,0.458,0.8
Jae Crowder,-0.1,-0.6,0.5,0.1,24,0.55,265,11.0,6.0,15.3,0.5,0.145,DAL,2015,0.342,0.526,0.909
Dwight Powell,-1.6,-1.9,0.3,0.0,23,0.535,227,10.6,11.8,16.6,0.177,0.5,DAL,2015,0.273,0.471,0.774
Bernard James,0.8,-0.5,1.2,0.1,29,0.593,158,13.9,13.5,12.2,0.0,0.852,DAL,2015,0.0,0.444,0.87
Ricky Ledo,-31.4,-21.2,-10.2,-0.1,22,0.073,11,22.5,10.0,36.0,0.5,0.333,DAL,2015,0.0,0.0,0.5
James Harden,8.8,7.0,1.8,8.1,25,0.605,2981,14.9,8.5,31.3,0.378,0.561,HOU,2015,0.375,0.48,0.868
Trevor Ariza,1.0,-0.1,1.1,2.2,29,0.539,2930,12.7,8.6,16.5,0.61,0.157,HOU,2015,0.35,0.485,0.853
Donatas Motiejūnas,-0.5,-0.4,-0.1,0.8,24,0.553,2037,13.7,11.4,19.1,0.19,0.237,HOU,2015,0.368,0.536,0.602
Patrick Beverley,0.1,-0.4,0.5,0.9,26,0.509,1727,12.9,7.6,16.1,0.607,0.113,HOU,2015,0.356,0.426,0.75
Jason Terry,0.5,-0.1,0.6,1.0,37,0.579,1641,13.7,4.1,14.3,0.724,0.108,HOU,2015,0.39,0.504,0.813
Corey Brewer,-1.1,-0.8,-0.3,0.3,28,0.516,1407,11.2,8.0,22.4,0.334,0.255,HOU,2015,0.284,0.503,0.764
Josh Smith,0.2,-0.5,0.7,0.8,29,0.5,1404,16.9,12.9,24.5,0.32,0.242,HOU,2015,0.33,0.489,0.521
Dwight Howard,-0.4,-0.3,-0.1,0.5,29,0.596,1223,17.5,19.5,23.3,0.005,0.641,HOU,2015,0.5,0.594,0.528
Terrence Jones,1.2,0.7,0.5,0.7,23,0.567,889,9.8,13.7,18.4,0.124,0.314,HOU,2015,0.351,0.553,0.606
Joey Dorsey,-3.1,-3.8,0.7,-0.2,31,0.507,854,18.4,18.0,11.3,0.007,0.572,HOU,2015,0.0,0.556,0.289
Kostas Papanikolaou,-2.0,-2.4,0.4,0.0,24,0.444,795,21.2,8.2,14.2,0.538,0.091,HOU,2015,0.292,0.418,0.722
Pablo Prigioni,-0.2,-2.1,1.9,0.2,37,0.496,402,16.9,5.4,9.6,0.761,0.224,HOU,2015,0.275,0.563,0.867
Tarik Black,-3.9,-2.3,-1.7,-0.2,23,0.548,393,16.6,17.8,12.7,0.012,0.349,HOU,2015,0.0,0.549,0.517
Isaiah Canaan,-0.4,0.2,-0.6,0.2,23,0.549,369,14.1,4.9,19.2,0.641,0.16,HOU,2015,0.381,0.447,0.762
Nick Johnson,-6.5,-5.6,-0.9,-0.3,22,0.43,262,18.1,8.2,17.4,0.28,0.333,HOU,2015,0.238,0.389,0.68
Francisco García,-4.2,-4.9,0.7,-0.1,33,0.347,200,13.4,4.7,16.2,0.714,0.063,HOU,2015,0.222,0.389,0.25
Troy Daniels,-6.4,-3.3,-3.1,-0.1,23,0.472,108,9.3,3.1,21.6,0.915,0.085,HOU,2015,0.302,0.5,0.75
Clint Capela,-5.4,-5.3,0.0,-0.1,20,0.409,90,11.3,22.1,21.3,0.0,0.793,HOU,2015,0.0,0.483,0.174
Alexey Shved,-6.7,-2.5,-4.1,-0.1,26,0.503,59,14.8,3.7,24.9,0.5,0.458,HOU,2015,0.333,0.333,0.818
K.J. McDaniels,-9.2,-7.2,-1.9,-0.1,21,0.346,33,5.9,8.4,22.2,0.2,0.133,HOU,2015,0.0,0.417,0.5
Danny Green,4.6,2.6,2.0,3.8,27,0.596,2312,10.5,8.4,17.5,0.619,0.172,SAS,2015,0.418,0.466,0.874
Tim Duncan,5.1,2.3,2.8,4.0,38,0.56,2227,12.1,17.9,22.2,0.009,0.38,SAS,2015,0.286,0.514,0.74
Kawhi Leonard,5.9,2.8,3.1,4.1,23,0.567,2033,9.4,12.9,23.0,0.234,0.307,SAS,2015,0.349,0.519,0.802
Boris Diaw,-0.4,-0.6,0.2,0.8,32,0.526,1984,15.8,10.0,18.3,0.267,0.147,SAS,2015,0.32,0.512,0.774
Tony Parker,-1.3,0.1,-1.4,0.3,32,0.539,1953,13.9,3.7,24.5,0.107,0.2,SAS,2015,0.427,0.493,0.783
Manu Ginóbili,1.7,0.9,0.9,1.5,37,0.544,1587,18.5,7.5,23.9,0.438,0.346,SAS,2015,0.345,0.489,0.721
Cory Joseph,1.4,0.2,1.3,1.2,23,0.564,1444,12.4,7.5,17.0,0.107,0.348,SAS,2015,0.364,0.52,0.734
Marco Belinelli,-1.0,-0.3,-0.7,0.4,28,0.553,1388,10.6,6.4,18.8,0.489,0.211,SAS,2015,0.374,0.471,0.848
Aron Baynes,-1.8,-1.4,-0.4,0.1,28,0.618,1122,14.8,16.1,17.8,0.012,0.318,SAS,2015,0.25,0.57,0.865
Tiago Splitter,2.3,0.8,1.5,1.1,30,0.601,1030,14.4,13.9,18.4,0.0,0.396,SAS,2015,0.0,0.558,0.75
Matt Bonner,-0.7,-0.5,-0.2,0.3,34,0.536,935,4.3,7.0,12.5,0.548,0.161,SAS,2015,0.365,0.462,0.811
Patty Mills,-0.3,0.0,-0.2,0.4,26,0.496,801,9.0,5.3,22.1,0.542,0.119,SAS,2015,0.341,0.429,0.825
Jeff Ayres,-2.2,-2.4,0.3,0.0,27,0.618,383,19.0,17.3,16.3,0.0,0.379,SAS,2015,0.0,0.579,0.75
Kyle Anderson,-1.4,-3.8,2.3,0.1,21,0.389,358,9.5,11.4,13.4,0.124,0.157,SAS,2015,0.273,0.359,0.643
Austin Daye,-5.2,-4.6,-0.6,-0.2,26,0.441,268,13.4,12.9,22.9,0.496,0.035,SAS,2015,0.333,0.362,1.0
Reggie Williams,-3.0,-2.0,-0.9,0.0,28,0.454,105,4.7,9.2,18.5,0.487,0.103,SAS,2015,0.158,0.6,1.0
JaMychal Green,-4.2,-5.3,1.1,0.0,24,0.571,25,22.2,13.6,16.4,0.286,0.0,SAS,2015,0.0,0.8,0.0
Marc Gasol,5.1,2.7,2.4,4.8,30,0.558,2687,12.2,13.4,24.6,0.016,0.41,MEM,2015,0.176,0.5,0.795
Courtney Lee,-0.5,-1.0,0.5,0.9,29,0.555,2354,10.0,4.3,15.2,0.348,0.201,MEM,2015,0.402,0.473,0.86
Zach Randolph,1.3,1.4,-0.1,1.9,33,0.538,2304,12.8,18.5,24.3,0.021,0.32,MEM,2015,0.35,0.49,0.765
Mike Conley,2.8,2.6,0.2,2.7,27,0.558,2225,13.6,5.4,23.7,0.314,0.282,MEM,2015,0.386,0.473,0.859
Tony Allen,1.6,-1.5,3.1,1.5,33,0.528,1648,14.4,9.7,16.6,0.064,0.277,MEM,2015,0.345,0.505,0.627
Beno Udrih,0.5,0.3,0.3,0.9,32,0.55,1494,13.9,5.5,19.6,0.192,0.202,MEM,2015,0.268,0.539,0.853
Jeff Green,0.6,0.8,-0.2,0.9,28,0.53,1361,8.6,7.8,20.5,0.28,0.291,MEM,2015,0.362,0.452,0.825
Kosta Koufos,-1.2,-2.0,0.7,0.2,25,0.53,1348,14.9,18.1,15.8,0.0,0.237,MEM,2015,0.0,0.508,0.647
Vince Carter,-1.7,-2.1,0.4,0.1,38,0.445,1091,9.1,7.0,19.9,0.571,0.14,MEM,2015,0.297,0.379,0.789
Nick Calathes,0.0,-3.1,3.2,0.4,25,0.455,838,18.6,7.2,17.9,0.174,0.182,MEM,2015,0.256,0.456,0.533
Jon Leuer,-2.8,-2.5,-0.3,-0.1,25,0.478,824,10.5,14.3,18.6,0.106,0.216,MEM,2015,0.241,0.467,0.627
Tayshaun Prince,-1.6,-0.9,-0.8,0.1,34,0.484,628,7.1,7.5,15.4,0.18,0.164,MEM,2015,0.455,0.4,0.833
Quincy Pondexter,-3.9,-2.9,-1.0,-0.3,26,0.452,540,6.3,6.0,13.4,0.541,0.222,MEM,2015,0.233,0.5,0.7
Jordan Adams,1.4,-1.2,2.6,0.2,20,0.489,248,12.7,6.4,20.4,0.291,0.267,MEM,2015,0.4,0.41,0.609
JaMychal Green,-0.7,-1.2,0.5,0.0,24,0.608,139,21.3,16.0,18.6,0.1,0.25,MEM,2015,0.0,0.639,0.8
Jarnell Stokes,-1.1,-1.3,0.1,0.0,21,0.578,126,12.4,15.4,20.5,0.0,0.757,MEM,2015,0.0,0.568,0.536
Russ Smith,4.4,1.5,2.9,0.1,23,0.603,36,19.4,4.8,32.8,0.333,0.867,MEM,2015,0.2,0.5,0.923
Tyrus Thomas,18.5,11.2,7.3,0.0,28,1.064,7,0.0,0.0,12.3,0.0,2.0,MEM,2015,0.0,1.0,1.0
Kalin Lucas,-4.7,-13.4,8.7,0.0,25,0.0,6,0.0,0.0,7.6,0.0,0.0,MEM,2015,0.0,0.0,0.0
Isaiah Thomas,4.3,4.9,-0.6,4.2,26,0.562,2644,11.9,4.9,29.6,0.336,0.394,BOS,2016,0.359,0.462,0.871
Avery Bradley,-0.1,-0.4,0.3,1.2,25,0.538,2536,9.2,4.6,19.8,0.399,0.121,BOS,2016,0.361,0.505,0.78
Jae Crowder,2.2,0.8,1.4,2.5,25,0.565,2308,8.3,8.6,18.5,0.446,0.294,BOS,2016,0.336,0.529,0.82
Evan Turner,0.0,-0.9,0.9,1.1,27,0.513,2271,16.9,9.3,18.8,0.11,0.238,BOS,2016,0.241,0.482,0.827
Jared Sullinger,0.6,0.0,0.7,1.3,23,0.476,1915,10.4,18.7,21.8,0.128,0.2,BOS,2016,0.282,0.458,0.64
Amir Johnson,1.2,-0.4,1.6,1.4,28,0.602,1800,16.4,14.9,13.6,0.101,0.284,BOS,2016,0.233,0.624,0.57
Marcus Smart,-1.0,-2.2,1.2,0.4,21,0.463,1667,11.7,8.1,17.4,0.456,0.314,BOS,2016,0.253,0.427,0.777
Kelly Olynyk,1.9,1.2,0.8,1.4,24,0.561,1395,10.8,10.7,20.9,0.378,0.23,BOS,2016,0.405,0.486,0.75
Jonas Jerebko,-2.0,-2.0,0.0,0.0,28,0.531,1176,14.0,13.0,13.5,0.378,0.273,BOS,2016,0.398,0.421,0.782
Tyler Zeller,-3.3,-2.1,-1.2,-0.2,26,0.539,710,12.0,13.3,23.0,0.0,0.372,BOS,2016,0.0,0.476,0.815
David Lee,0.0,-0.7,0.7,0.2,32,0.499,470,15.1,14.7,22.9,0.005,0.266,BOS,2016,0.0,0.455,0.784
R.J. Hunter,-2.1,-3.1,1.0,0.0,22,0.48,315,9.8,6.2,15.1,0.643,0.071,BOS,2016,0.302,0.486,0.857
Terry Rozier,-6.1,-4.7,-1.4,-0.3,21,0.326,311,14.7,10.8,17.7,0.255,0.094,BOS,2016,0.222,0.291,0.8
James Young,-4.5,-5.3,0.8,-0.1,20,0.384,199,11.7,6.9,9.1,0.722,0.111,BOS,2016,0.231,0.5,0.25
Jordan Mickey,-1.5,-2.6,1.1,0.0,21,0.398,57,3.6,12.1,20.5,0.0,0.455,BOS,2016,0.0,0.364,0.5
Coty Clarke,16.5,15.5,1.0,0.0,23,0.75,6,20.0,8.8,35.5,0.5,0.0,BOS,2016,1.0,0.0,0.0
Carmelo Anthony,3.3,3.8,-0.5,3.4,31,0.53,2530,10.6,12.0,29.7,0.237,0.308,NYK,2016,0.339,0.463,0.829
Arron Afflalo,-2.9,-1.3,-1.6,-0.5,30,0.531,2371,8.7,6.1,17.9,0.298,0.164,NYK,2016,0.382,0.469,0.84
Robin Lopez,-0.2,0.4,-0.5,1.0,27,0.574,2219,15.4,14.8,17.7,0.002,0.243,NYK,2016,0.0,0.54,0.795
Kristaps Porziņģis,0.9,0.6,0.3,1.5,20,0.518,2047,10.9,14.0,24.6,0.274,0.271,NYK,2016,0.333,0.454,0.838
Langston Galloway,-1.0,-1.7,0.7,0.5,24,0.49,2033,8.7,7.7,15.6,0.381,0.194,NYK,2016,0.344,0.423,0.754
José Calderón,-0.6,-0.8,0.1,0.7,34,0.571,2024,15.4,6.2,12.6,0.446,0.105,NYK,2016,0.414,0.496,0.875
Derrick Williams,0.3,1.5,-1.2,0.8,24,0.55,1435,8.3,11.3,23.3,0.265,0.453,NYK,2016,0.293,0.506,0.758
Lance Thomas,-3.2,-1.7,-1.5,-0.4,27,0.557,1313,11.6,5.4,16.9,0.285,0.312,NYK,2016,0.404,0.458,0.857
Jerian Grant,-3.1,-2.8,-0.3,-0.3,23,0.479,1265,16.3,6.2,19.0,0.256,0.315,NYK,2016,0.22,0.454,0.78
Sasha Vujačić,-1.2,-1.5,0.3,0.2,31,0.503,908,13.0,9.0,16.8,0.516,0.141,NYK,2016,0.364,0.403,0.821
Kyle O'Quinn,0.4,-1.0,1.4,0.5,25,0.52,764,17.0,17.9,21.2,0.081,0.221,NYK,2016,0.227,0.498,0.767
Kevin Séraphin,-3.8,-4.4,0.6,-0.2,26,0.435,526,16.7,13.1,22.2,0.01,0.112,NYK,2016,0.0,0.414,0.826
Lou Amundson,-6.9,-6.7,-0.2,-0.3,33,0.401,204,18.8,13.1,17.7,0.0,0.509,NYK,2016,0.0,0.358,0.519
Cleanthony Early,-8.6,-7.2,-1.5,-0.3,24,0.371,154,17.7,9.2,14.9,0.375,0.1,NYK,2016,0.267,0.32,0.75
Thanasis Antetokounmpo,5.9,3.7,2.2,0.0,23,0.75,6,0.0,9.1,30.2,0.25,0.0,NYK,2016,0.0,1.0,0.0
Jimmer Fredette,22.6,19.1,3.5,0.0,26,1.094,5,23.8,0.0,38.0,1.0,5.0,NYK,2016,1.0,0.0,0.8
Kyle Lowry,5.8,4.7,1.1,5.7,29,0.578,2851,13.7,7.3,26.1,0.457,0.41,TOR,2016,0.388,0.461,0.811
DeMar DeRozan,2.5,3.2,-0.7,3.2,26,0.55,2804,9.5,7.1,29.8,0.101,0.474,TOR,2016,0.338,0.458,0.85
Cory Joseph,-1.2,-1.1,-0.1,0.4,24,0.512,2046,13.4,5.9,17.0,0.188,0.297,TOR,2016,0.273,0.478,0.764
Patrick Patterson,-0.1,-0.1,0.0,1.0,26,0.534,2020,11.3,9.7,12.9,0.594,0.069,TOR,2016,0.362,0.49,0.853
Bismack Biyombo,-0.2,-1.3,1.1,0.8,23,0.586,1808,15.5,20.8,11.5,0.003,0.785,TOR,2016,0.0,0.544,0.628
Terrence Ross,0.3,0.6,-0.3,1.0,24,0.551,1747,6.6,6.1,18.2,0.542,0.099,TOR,2016,0.386,0.484,0.79
Luis Scola,-1.1,-0.8,-0.3,0.4,35,0.523,1636,9.7,12.6,19.5,0.269,0.14,TOR,2016,0.404,0.467,0.726
Jonas Valančiūnas,1.7,2.1,-0.5,1.4,23,0.61,1557,11.9,20.1,20.9,0.0,0.397,TOR,2016,0.0,0.565,0.761
James Johnson,-1.0,-1.5,0.5,0.2,28,0.532,926,16.7,7.8,15.9,0.275,0.283,TOR,2016,0.303,0.54,0.574
DeMarre Carroll,0.3,-0.8,1.1,0.5,29,0.49,786,8.8,8.9,18.5,0.437,0.185,TOR,2016,0.39,0.388,0.6
Norman Powell,-0.3,-0.5,0.3,0.3,22,0.541,725,11.3,8.8,17.8,0.389,0.231,TOR,2016,0.404,0.436,0.811
Jason Thompson,-0.6,-1.2,0.6,0.1,29,0.575,292,9.6,15.7,13.0,0.227,0.333,TOR,2016,0.333,0.529,0.818
Delon Wright,0.9,1.1,-0.3,0.2,23,0.54,229,14.4,9.3,22.1,0.163,0.438,TOR,2016,0.385,0.463,0.743
Lucas Nogueira,0.0,-1.7,1.7,0.1,23,0.642,225,17.9,11.7,12.4,0.068,0.341,TOR,2016,0.333,0.659,0.533
Anthony Bennett,-3.9,-2.9,-1.1,0.0,22,0.446,84,11.3,15.7,19.2,0.519,0.37,TOR,2016,0.214,0.385,0.9
Bruno Caboclo,-17.6,-14.0,-3.6,-0.2,20,0.125,43,25.0,2.7,16.9,0.583,0.0,TOR,2016,0.143,0.0,0.0
Hollis Thompson,-3.4,-1.6,-1.7,-0.7,24,0.525,2154,9.5,6.9,16.2,0.576,0.141,PHI,2016,0.38,0.42,0.719
Jerami Grant,-1.7,-2.1,0.4,0.1,21,0.506,2066,12.9,9.5,18.0,0.244,0.538,PHI,2016,0.24,0.477,0.658
Isaiah Canaan,-2.4,-0.8,-1.6,-0.2,24,0.528,1966,10.2,4.8,19.9,0.672,0.249,PHI,2016,0.363,0.354,0.833
Nerlens Noel,-0.2,-1.7,1.5,0.9,21,0.544,1965,18.7,15.0,18.8,0.003,0.387,PHI,2016,0.5,0.521,0.59
Robert Covington,-0.9,-1.1,0.1,0.5,25,0.543,1903,15.3,12.0,21.5,0.677,0.249,PHI,2016,0.353,0.452,0.791
Nik Stauskas,-3.8,-2.3,-1.5,-0.8,22,0.517,1809,13.6,5.5,16.7,0.596,0.217,PHI,2016,0.326,0.473,0.771
Ish Smith,-2.3,-0.7,-1.6,-0.1,27,0.46,1622,14.0,7.1,25.0,0.185,0.18,PHI,2016,0.336,0.42,0.669
T.J. McConnell,-1.2,-1.5,0.3,0.3,23,0.511,1606,22.5,8.5,17.0,0.192,0.088,PHI,2016,0.348,0.499,0.634
Jahlil Okafor,-2.3,-0.5,-1.8,-0.1,20,0.536,1591,12.5,12.8,27.3,0.008,0.248,PHI,2016,0.167,0.511,0.686
Richaun Holmes,-1.5,-1.1,-0.4,0.1,22,0.564,702,11.2,10.5,17.9,0.198,0.333,PHI,2016,0.182,0.596,0.689
JaKarr Sampson,-6.7,-5.4,-1.3,-0.8,22,0.49,691,17.2,10.2,18.7,0.168,0.48,PHI,2016,0.176,0.476,0.639
Carl Landry,1.2,2.6,-1.4,0.5,32,0.605,569,7.1,14.0,24.0,0.052,0.364,PHI,2016,0.462,0.561,0.736
Kendall Marshall,-7.3,-4.7,-2.6,-0.5,24,0.449,400,25.8,3.8,18.3,0.415,0.11,PHI,2016,0.327,0.391,0.692
Elton Brand,-3.4,-4.7,1.3,-0.1,36,0.461,225,12.6,15.2,16.9,0.014,0.125,PHI,2016,0.0,0.437,0.889
Phil Pressey,-2.6,-3.0,0.3,0.0,24,0.437,170,23.2,7.4,21.1,0.236,0.327,PHI,2016,0.308,0.405,0.5
Christian Wood,-0.2,0.4,-0.6,0.1,20,0.49,145,3.1,14.3,19.4,0.208,0.396,PHI,2016,0.364,0.429,0.619
Tony Wroten,-13.4,-8.4,-5.0,-0.4,22,0.412,144,26.3,7.9,33.5,0.262,0.569,PHI,2016,0.176,0.396,0.541
Sonny Weems,-10.2,-7.5,-2.7,-0.2,29,0.388,78,15.5,8.4,14.5,0.429,0.095,PHI,2016,0.222,0.417,0.5
Brook Lopez,1.3,1.9,-0.5,2.1,27,0.562,2457,11.6,13.1,27.3,0.012,0.348,BRK,2016,0.143,0.515,0.787
Thaddeus Young,0.0,0.1,-0.1,1.2,27,0.533,2407,11.6,15.4,21.6,0.031,0.169,BRK,2016,0.233,0.523,0.644
Bojan Bogdanović,-3.5,-1.0,-2.6,-0.8,26,0.55,2115,12.5,6.8,19.4,0.451,0.176,BRK,2016,0.382,0.474,0.833
Joe Johnson,-2.6,-1.2,-1.4,-0.3,34,0.512,1934,15.0,6.5,17.8,0.377,0.178,BRK,2016,0.371,0.427,0.852
Shane Larkin,-2.0,-1.6,-0.4,0.0,23,0.515,1751,21.0,5.8,17.7,0.215,0.213,BRK,2016,0.361,0.464,0.776
Wayne Ellington,-2.8,-1.5,-1.3,-0.3,28,0.498,1615,7.1,6.1,17.5,0.478,0.112,BRK,2016,0.358,0.416,0.857
Donald Sloan,-1.7,-0.3,-1.4,0.1,28,0.536,1318,16.8,7.4,16.1,0.283,0.297,BRK,2016,0.384,0.462,0.75
Jarrett Jack,-0.7,0.0,-0.7,0.3,32,0.505,1027,18.8,7.4,21.7,0.285,0.313,BRK,2016,0.304,0.426,0.893
Markel Brown,-3.0,-2.1,-0.8,-0.3,24,0.5,982,12.9,7.0,18.9,0.376,0.292,BRK,2016,0.314,0.443,0.755
Thomas Robinson,-3.8,-2.7,-1.1,-0.4,24,0.453,917,16.9,22.0,19.8,0.003,0.375,BRK,2016,0.0,0.448,0.431
Andrea Bargnani,-5.1,-2.6,-2.6,-0.5,30,0.5,634,7.9,8.6,23.2,0.057,0.204,BRK,2016,0.188,0.471,0.825
Rondae Hollis-Jefferson,0.8,-1.4,2.2,0.4,21,0.519,615,13.9,14.1,13.5,0.101,0.377,BRK,2016,0.286,0.476,0.712
Sean Kilpatrick,-1.9,1.5,-3.4,0.0,26,0.578,534,8.9,5.3,25.2,0.39,0.237,BRK,2016,0.361,0.526,0.898
Willie Reed,-0.5,0.4,-0.9,0.2,25,0.579,426,9.2,16.1,18.1,0.0,0.414,BRK,2016,0.0,0.571,0.545
Sergey Karasev,-3.8,-2.3,-1.4,-0.2,22,0.562,399,20.3,8.2,12.1,0.5,0.378,BRK,2016,0.297,0.514,0.929
Chris McCullough,-2.4,-2.7,0.4,0.0,20,0.47,362,11.2,10.5,16.5,0.312,0.211,BRK,2016,0.382,0.413,0.478
Henry Sims,-4.3,-3.5,-0.8,-0.2,25,0.504,263,11.7,15.4,17.3,0.0,0.39,BRK,2016,0.0,0.429,0.833
Jimmy Butler,4.4,3.2,1.2,3.9,26,0.562,2474,9.6,7.6,24.4,0.198,0.459,CHI,2016,0.312,0.489,0.832
Pau Gasol,4.9,2.7,2.3,4.0,35,0.529,2291,12.8,18.2,24.6,0.069,0.29,CHI,2016,0.348,0.478,0.792
Derrick Rose,-2.5,-0.6,-1.9,-0.3,27,0.479,2097,13.4,5.6,27.3,0.143,0.171,CHI,2016,0.293,0.449,0.793
Taj Gibson,0.0,-0.4,0.4,1.0,30,0.556,1936,12.1,13.7,14.6,0.006,0.292,CHI,2016,0.0,0.529,0.692
Doug McDermott,-2.9,-1.0,-1.9,-0.4,24,0.561,1861,7.2,5.5,17.3,0.402,0.13,CHI,2016,0.425,0.47,0.857
Nikola Mirotić,1.5,1.0,0.4,1.5,24,0.564,1646,12.9,11.6,21.1,0.568,0.297,CHI,2016,0.39,0.43,0.807
Tony Snell,-4.0,-3.5,-0.5,-0.6,24,0.478,1301,12.8,8.1,13.7,0.457,0.097,CHI,2016,0.361,0.38,0.909
E'Twaun Moore,-1.9,-1.9,0.0,0.0,26,0.548,1263,11.6,5.5,15.9,0.267,0.09,CHI,2016,0.452,0.491,0.629
Aaron Brooks,-2.6,-1.3,-1.3,-0.2,31,0.494,1108,14.2,4.8,22.9,0.394,0.136,CHI,2016,0.357,0.43,0.766
Bobby Portis,-3.3,-1.5,-1.8,-0.4,20,0.469,1102,10.4,16.1,20.7,0.119,0.151,CHI,2016,0.308,0.443,0.727
Mike Dunleavy,-3.5,-2.6,-0.9,-0.3,35,0.543,703,11.3,6.2,14.4,0.527,0.197,CHI,2016,0.394,0.427,0.784
Joakim Noah,1.6,-1.5,3.1,0.6,30,0.406,635,25.4,21.1,14.2,0.008,0.338,CHI,2016,0.0,0.386,0.489
Kirk Hinrich,-3.6,-3.9,0.3,-0.2,35,0.528,555,17.8,5.5,12.0,0.475,0.136,CHI,2016,0.411,0.387,0.938
